Move History,Number of Plies,Outcome,Result,Player Scores,ACPL White,ACPL Black
Pe2e4- Pe7e6- Pd2d4- Pd7d6- Nb1c3- Pc7c6- Bf1d3- Ph7h6- Pf2f4- Pa7a6- Ng1f3- Pb7b5- Qd1e2- Pg7g6- Pf4f5- Pe6f5x Pe4f5$ Bf8e7- Pf5g6x Pf7g6x Nf3h4- Bc8b7- Nh4g6x Ng8f6- Ke1g1- Ke8d7- Bd3f5+ Kd7c7- Ng6h8x Qd8h8x Qe2e7$ Nb8d7- Bc1f4- Pb5b4- Qe7d6$ Kc7b6- Pd4d5- Pb4c3x Bf4e3+ Kb6a5- Qd6a3+ Ka5b5- Bf5d3+ ,44,checkmate,1-0,"[33, 41, 29, 79, 69, 85, 78, 126, 137, 158, 141, 177, 175, 244, 256, 325, 309, 460, 465, 454, 460, 604, 594, 619, 652, 656, 642, 641, 650, 675, 691, 691, 685, 815, 831, 826, 848, 99995, 99996, 99998, 99999, 99999, 100000]",0.9444444444444444,7.222222222222222
Pe2e4- Pe7e5- Ng1f3- Pf7f6- Bf1c4- Ng8e7- Pd2d4- Pd7d6- Pd4e5x Pf6e5x Nf3e5x Pd6e5x Bc4f7+ Ke8f7x Qd1d8x Nb8c6- Qd8c7x Bc8e6- Bc1e3- Ra8c8- Qc7b7x Nc6d4- Ke1g1- Nd4c2x Nb1c3- Nc2a1x Rf1a1x Rc8b8- Qb7b8x Be6d7- Qb8c7- Pg7g6- Qc7d7x Bf8g7- Nc3d5- Rh8d8- Qd7e7$ Kf7g8- Be3h6- Bg7h6x Nd5f6+ Kg8h8- Qe7h7$ ,44,checkmate,1-0,"[34, 26, 30, 155, 178, 183, 176, 294, 287, 350, 366, 370, 364, 362, 383, 389, 417, 425, 423, 433, 436, 473, 485, 485, 500, 516, 531, 644, 643, 710, 703, 814, 848, 943, 99984, 99996, 99997, 99997, 99998, 99998, 99999, 99999, 100000]",1.875,45.76470588235294
Pe2e4- Pe7e5- Ng1f3- Pf7f6- Pd2d4- Pe5d4x Nf3d4x Pd7d6- Bf1c4- Pc7c5- Bc4b5+ Bc8d7- Nd4e6- Bd7b5x Ne6d8x Ke8d8x Pa2a4- Bb5c6- Ke1g1- Pg7g5- Nb1c3- Bc6d7- Pf2f4- Pg5f4x Bc1f4x Ph7h5- Bf4d6x Bf8d6x Qd1d6x Nb8c6- Qd6f8+ Bd7e8- Ra1d1+ Kd8c7- Nc3d5+ Kc7c8- Qf8e8$ Nc6d8- Nd5b6+ Pa7b6x Qe8d8$ ,42,checkmate,1-0,"[31, 30, 21, 175, 138, 170, 172, 222, 213, 264, 249, 254, 278, 488, 489, 487, 485, 474, 475, 489, 484, 531, 530, 558, 593, 605, 609, 691, 698, 751, 787, 792, 796, 99993, 99994, 99996, 99997, 99997, 99998, 99999, 100000]",0.875,7.125
Pe2e4- Pc7c6- Pd2d4- Pd7d5- Nb1d2- Pd5e4x Nd2e4x Ng8f6- Ne4f6$ Pe7f6x Ng1f3- Bf8e7- Bf1d3- Ke8g8- Ph2h3- Rf8e8- Ke1g1- Nb8d7- Pc2c4- Nd7f8- Rf1e1- Bc8e6- Bc1d2- Qd8d7- Qd1c2- Be6f5- Bd3f5x Qd7f5x Qc2f5x Nf8g6- Pc4c5- Ra8d8- Kg1h1- Rd8d7- Qf5d7x Re8d8- Qd7c7- Rd8c8- Qc7c8$ Ng6f8- Re1e7x Kg8h8- Qc8f8$ ,44,checkmate,1-0,"[33, 30, 29, 32, 31, 30, 25, 26, 28, 24, 20, 40, 36, 45, 28, 41, 37, 50, 53, 52, 39, 55, 44, 47, 39, 608, 567, 601, 620, 641, 635, 634, 626, 806, 827, 833, 848, 938, 995, 99995, 99996, 99999, 100000]",0.5263157894736842,6.157894736842105
Pe2e4- Pd7d6- Pd2d4- Pg7g6- Nb1c3- Bf8g7- Bc1e3- Ng8f6- Qd1d2- Ke8g8- Ke1c1- Bc8g4- Pf2f3- Bg4e6- Be3h6- Nb8c6- Bh6g7x Kg8g7x Pd4d5- Be6d7- Pd5c6x Bd7c6x Ph2h4- Ph7h5- Ng1h3- Pe7e5- Nh3f2- Pa7a5- Pg2g4- Ph5g4x Pf3g4x Pa5a4- Pa2a3- Pb7b5- Bf1b5x Bc6b5x Nc3b5x Qd8b8- Nb5c3- Rf8d8- Ph4h5- Pg6h5x Qd2g5+ Kg7f8- Qg5f6x Qb8b6- Nc3d5- Qb6d4- Qf6h8+ ,50,checkmate,1-0,"[33, 60, 60, 71, 73, 76, 69, 86, 87, 87, 102, 190, 209, 200, 213, 429, 411, 427, 415, 418, 411, 406, 400, 416, 416, 411, 405, 448, 439, 469, 442, 461, 452, 460, 466, 476, 487, 505, 514, 530, 544, 728, 729, 740, 735, 99993, 99994, 99999, 100000]",0.8636363636363636,4.136363636363637
Pe2e4- Pe7e6- Pd2d4- Pc7c5- Pd4d5- Pe6d5x Pe4d5x Qd8a5+ Bc1d2- Qa5b6- Bd2c3- Bf8d6- Bc3g7x Qb6b2x Bg7b2x Ng8f6- Bb2f6x Rh8g8- Bf1d3- Rg8g2x Qd1f3- Rg2g6- Qf3e3+ Ke8f8- Bd3g6x Ph7g6x Qe3h6+ Kf8e8- Qh6h8+ Bd6f8- Pd5d6- Nb8c6- Bf6g7- Nc6e7- Qh8f8$ ,36,checkmate,1-0,"[35, 47, 29, 60, 68, 85, 92, 158, 193, 184, 196, 477, 510, 672, 694, 764, 776, 809, 807, 868, 880, 99988, 99989, 99991, 99992, 99995, 99996, 99996, 99997, 99997, 99998, 99998, 99999, 99999, 100000]",0.9,14.1
Pe2e4- Pe7e5- Ng1f3- Pd7d6- Pd2d4- Pe5d4x Nf3d4x Ng8f6- Nb1c3- Bf8e7- Bc1f4- Ke8g8- Qd1d2- Nb8c6- Ke1c1- Nc6d4x Qd2d4x Rf8e8- Pf2f3- Pc7c5- Qd4d2- Qd8a5- Bf1c4- Bc8e6- Bc4e6x Pf7e6x Bf4d6x Be7d6x Qd2d6x Ra8d8- Qd6e5- Rd8d1$ Rh1d1x Qa5b6- Pa2a4- Pa7a6- Qe5d6- Qb6d6x Rd1d6x Nf6h5- Pe4e5- Nh5f4- Pg2g3- Nf4d5- Nc3d5x Pe6d5x Rd6d5x Ph7h6- Pf3f4- Kg8f7- Kc1d2- Kf7e6- Rd5c5x Ke6f5- Rc5c7- Re8d8+ Kd2e3- Rd8e8- Rc7g7x Re8e7- Rg7e7x Kf5g4- Re7g7+ Kg4h3- Pe5e6- Kh3h2x Ke3f2- Kh2h3- Pe6e7- Kh3h2- Qe7e8- Kh2h3- Qe8h5+ ,74,checkmate,1-0,"[34, 28, 24, 38, 61, 66, 61, 67, 68, 58, 64, 67, 61, 67, 70, 73, 55, 103, 95, 153, 159, 151, 149, 201, 210, 197, 208, 207, 205, 194, 191, 302, 305, 313, 313, 344, 333, 333, 340, 363, 375, 401, 389, 418, 444, 457, 459, 491, 501, 489, 493, 492, 500, 514, 518, 534, 544, 587, 596, 684, 1049, 99982, 99993, 99993, 99994, 99995, 99996, 99996, 99997, 99998, 99999, 99999, 100000]",2.066666666666667,17.3
Pe2e4- Pc7c6- Pd2d4- Pd7d5- Pe4e5- Bc8f5- Pg2g4- Bf5e4- Pf2f3- Be4g6- Pe5e6- Pf7e6x Ph2h4- Ph7h5- Bf1d3- Bg6f7- Pg4g5- Nb8d7- Pg5g6- Bf7g6x Bd3g6$ ,22,checkmate,1-0,"[34, 39, 32, 32, 36, 32, 19, 6, 3, 7, 3, 60, 24, 8, 31, 89, 105, 372, 356, 99999, 100000]",3.6666666666666665,4.777777777777778
Pe2e4- Pe7e5- Ng1f3- Pd7d5- Pe4d5x Qd8d5x Nb1c3- Qd5d8- Nf3e5x Nb8c6- Bf1b5- Ng8f6- Ne5c6x Pb7c6x Bb5c6$ Bc8d7- Qd1e2+ Bf8e7- Bc6a8x Qd8a8x Ke1g1- Ke8g8- Qe2e7x Bd7c6- Pf2f3- Rf8e8- Qe7c5- Re8e5- Qc5e5x Bc6b5- Qe5b5x Qa8f8- Rf1f2- Pa7a6- Qb5a6x Nf6d5- Nc3d5x Pc7c6- Nd5e3- Pf7f5- Pf3f4- Ph7h6- Pb2b3- Pg7g5- Bc1b2- Pg5g4- Qa6c6x Qf8c5- Qc6e8+ Kg8h7- Qe8f7+ ,52,checkmate,1-0,"[28, 33, 28, 89, 96, 117, 107, 151, 160, 247, 232, 396, 385, 377, 378, 378, 392, 392, 383, 392, 397, 454, 466, 507, 507, 539, 532, 684, 687, 773, 772, 793, 800, 813, 800, 918, 919, 938, 938, 949, 956, 959, 983, 1056, 1149, 99989, 99992, 99997, 99998, 99999, 100000]",0.36363636363636365,8.318181818181818
Pe2e4- Pe7e5- Ng1f3- Pd7d5- Pe4d5x Qd8d5x Nb1c3- Qd5a5- Pd2d4- Pe5d4x Qd1d4x Nb8c6- Bf1b5- Bc8d7- Bb5c6x Bd7c6x Bc1f4- Bf8b4- Qd4g7x Bb4c3$ Pb2c3x Qa5c3$ Qg7c3x Bc6f3x Pg2f3x Ng8f6- Ke1c1- Ke8g8- Rd1g1+ Kg8h8- Qc3f6$ ,32,checkmate,1-0,"[33, 32, 25, 91, 96, 105, 104, 126, 133, 110, 110, 113, 105, 157, 139, 134, 155, 180, 196, 197, 230, 697, 711, 861, 938, 99995, 99996, 99998, 99999, 99999, 100000]",2.4166666666666665,14.416666666666666
Pe2e4- Pe7e5- Ng1f3- Pf7f6- Nf3e5x Pf6e5x Qd1h5+ Pg7g6- Qh5e5$ Qd8e7- Qe5h8x Qe7e4$ Ke1d1- Qe4c2$ Kd1c2x Pb7b6- Qh8g8x Bc8b7- Bf1c4- Bb7e4+ Pd2d3- Be4f5- Qg8f7+ Ke8d8- Qf7f8$ ,26,checkmate,1-0,"[33, 29, 24, 147, 183, 267, 289, 258, 301, 296, 320, 317, 341, 619, 646, 772, 854, 970, 1144, 99983, 99986, 99998, 99999, 99999, 100000]",4.777777777777778,48.0
Pe2e4- Pe7e5- Ng1f3- Bf8d6- Pd2d4- Pe5d4x Bf1c4- Ng8f6- Pe4e5- Bd6e5x Nf3e5x Pd7d6- Ne5f3- Pc7c5- Pc2c3- Pd4c3x Nb1c3x Ke8g8- Ke1g1- Rf8e8- Nf3g5- Ph7h6- Ng5f7x ,24,invalid_move,*,"[35, 31, 23, 91, 92, 111, 104, 268, 248, 246, 279, 269, 283, 298, 302, 358, 352, 348, 345, 373, 396, 570, 605]",1.8181818181818181,10.0
Pe2e4- Pe7e6- Pd2d4- Pb7b6- Ng1f3- Bc8b7- Bf1d3- Pd7d6- Nb1c3- Nb8d7- Qd1e2- Ng8e7- Bc1e3- Pg7g6- Pd4d5- Pe6e5- Ph2h4- Bf8g7- Ph4h5- Ph7h6- Ph5g6x Pf7g6x Ke1c1- Pa7a5- Nf3d2- Nd7c5- Bd3b5+ Ke8f8- Pg2g3- Ne7c8- Pf2f4- Nc5d7- Rd1f1- Kf8e7- Qe2g4- Nc8a7- Qg4e6+ Ke7f8- Pf4e5$ ,40,invalid_move,*,"[33, 43, 23, 92, 83, 84, 89, 108, 95, 101, 90, 130, 127, 144, 125, 143, 153, 193, 176, 194, 193, 190, 202, 266, 270, 285, 284, 283, 303, 332, 318, 377, 392, 613, 697, 99991, 99993, 99993, 99994]",0.23529411764705882,8.823529411764707
Pe2e4- Pg7g6- Pd2d4- Pc7c5- Pd4c5x Bf8g7- Pc2c3- Qd8a5- Bc1e3- Ng8f6- Pe4e5- Nf6g4- Qd1g4x Ke8g8- Nb1d2- Nb8c6- Ng1f3- Nc6e5x Nf3e5x Bg7e5x Qg4h4- Be5g7- Nd2b3- Qa5c7- Qh4e7x Qc7c6- Qe7d6- Qc6e4- Qd6d3- Qe4d3x Bf1d3x Pd7d6- Pc5d6x Bc8e6- Ke1c1- Be6b3x Pa2b3x Rf8c8- Bd3c4- Rc8c6- Rh1e1- Ra8c8- Pd6d7- Rc6c7- Qd7d8+ Rc8d8x Rd1d8$ Bg7f8- Be3h6- Rc7c4x Rd8f8$ ,52,checkmate,1-0,"[33, 63, 64, 84, 74, 74, 73, 141, 133, 214, 208, 437, 431, 432, 442, 444, 428, 471, 463, 436, 447, 495, 458, 503, 482, 465, 486, 521, 520, 512, 536, 543, 548, 548, 556, 594, 589, 610, 635, 635, 617, 719, 711, 99995, 99996, 99996, 99997, 99997, 99998, 99999, 100000]",2.4761904761904763,5.0
Pe2e4- Pd7d5- Pe4d5x Pc7c6- Pd5c6x Nb8c6x Ng1f3- Bc8g4- Ph2h3- Bg4h5- Bf1e2- Ng8f6- Pc2c3- Pe7e6- Ke1g1- Bh5g6- Pd2d4- Bf8d6- Be2d3- Bg6d3x Qd1d3x Qd8c7- Bc1g5- Bd6e7- Nb1d2- Ke8g8- Bg5f6x Be7f6x Nd2e4- Bf6e7- Ra1d1- Ra8d8- Qd3e2- Pf7f5- Ne4g5- Be7g5x Qe2e6$ Kg8h8- Nf3g5x Ph7h6- Ng5f3- Rf8f6- Qe6e2- Rd8e8- Qe2e8$ Rf6f8- Qe8f8$ Kh8h7- Qf8f5$ Kh7g8- Pd4d5- Nc6e7- Qf5e6+ Kg8h8- Pd5d6- Ne7g6- Pd6c7x Ng6f8- Qc7c8- Pb7b6- Qc8f8$ Kh8h7- Qf8g8+ ,64,checkmate,1-0,"[36, 75, 73, 80, 94, 86, 70, 151, 168, 160, 165, 169, 162, 159, 155, 187, 195, 201, 164, 169, 187, 201, 188, 186, 194, 179, 178, 174, 177, 181, 179, 176, 180, 397, 392, 403, 389, 389, 400, 391, 392, 375, 400, 647, 636, 789, 823, 823, 822, 845, 856, 921, 1080, 1143, 1275, 99995, 99996, 99997, 99998, 99998, 99999, 99999, 100000]",2.5555555555555554,16.666666666666668
Pe2e4- Pe7e5- Ng1f3- Qd8f6- Nb1c3- Bf8c5- Nc3d5- Qf6d6- Pd2d4- Pe5d4x Bc1f4- Qd6c6- Bf1b5- Qc6b5x Nd5c7$ Ke8d8- Nc7b5x Nb8a6- Ke1g1- Pd7d6- Bf4d6x Bc5d6x Qd1d4x Ng8f6- Nb5d6x Bc8g4- Pe4e5- Nf6d5- Qd4g4x Nd5b4- Qg4g7x Rh8g8- Qg7g8$ Kd8e7- Qg8a8x Nb4c2x Qa8e8+ ,38,checkmate,1-0,"[33, 32, 26, 141, 123, 216, 222, 303, 375, 391, 404, 453, 460, 607, 614, 632, 622, 650, 667, 698, 721, 746, 760, 746, 759, 813, 824, 868, 875, 1015, 1038, 99994, 99995, 99996, 99997, 99999, 100000]",1.0,14.2
Pe2e4- Pe7e6- Pd2d4- Bf8b4+ Pc2c3- Bb4a5- Bf1d3- Pd7d5- Nb1d2- Pd5e4x Nd2e4x Ng8f6- Ne4f6$ Qd8f6x Ng1f3- Ba5b6- Bc1g5- Qf6g6- Bd3g6x Ph7g6x Ke1g1- Bc8d7- Rf1e1- Nb8c6- Pd4d5- Nc6e5- Nf3e5x Pe6d5x Ne5d7$ Ke8d7x Qd1d5$ Kd7c8- Re1d1- Rh8h5- Qd5d8+ ,36,checkmate,1-0,"[31, 35, 40, 101, 109, 169, 150, 164, 172, 213, 205, 226, 265, 276, 253, 566, 546, 567, 573, 560, 557, 591, 579, 591, 594, 687, 702, 99993, 99994, 99994, 99995, 99995, 99996, 99999, 100000]",1.0,6.461538461538462
Pe2e4- Pe7e6- Nb1c3- Ng8e7- Pd2d4- Pd7d6- Ng1f3- Nb8d7- Pa2a4- Pg7g6- Bc1e3- Bf8g7- Qd1d2- Ke8g8- Be3h6- Pb7b6- Ph2h4- Bc8b7- Ph4h5- Pe6e5- Ph5g6x Pf7g6x Bh6g7x Kg8g7x Nf3g5- Ph7h6- Ng5e6+ Kg7f7- Bf1c4- Nd7f6- Ne6d8$ ,32,invalid_move,*,"[33, 51, 37, 116, 103, 102, 104, 105, 91, 105, 104, 93, 92, 137, 141, 233, 212, 288, 305, 400, 393, 466, 487, 498, 509, 610, 597, 588, 606, 742, 802]",1.4,8.866666666666667
Pe2e4- Pe7e5- Ng1f3- Ng8f6- Nf3e5x Nf6e4x Qd1e2- Ne4f6- Ne5c6+ Bf8e7- Nc6d8x Ke8d8x Qe2d1- Rh8e8- Bf1e2- Be7c5- Pd2d4- Re8e2$ Qd1e2x Bc5d4x Pc2c3- Bd4c5- Bc1g5- Ph7h6- Bg5f6$ Pg7f6x Ke1g1- Pd7d5- Rf1d1- Bc8g4- Qe2g4x Ph6h5- Qg4g8+ Kd8e7- Rd1e1+ Ke7d6- Qg8f7x Nb8c6- Qf7e6+ ,40,checkmate,1-0,"[28, 34, 28, 45, 42, 80, 78, 491, 480, 520, 516, 516, 511, 526, 528, 565, 559, 558, 568, 558, 559, 574, 571, 585, 577, 576, 573, 585, 581, 668, 714, 835, 827, 858, 925, 896, 937, 99999, 100000]",2.2777777777777777,9.277777777777779
Pe2e4- Pe7e6- Pd2d4- Pa7a6- Nb1c3- Ph7h6- Bf1d3- Pd7d6- Qd1e2- Pb7b5- Ng1f3- Bc8b7- Ke1g1- Nb8d7- Pd4d5- Pe6e5- Pb2b4- Ng8f6- Pa2a4- Pb5a4x Nc3a4x Nf6g4- Pc2c4- Bf8e7- Nf3d2- Be7g5- Qe2g4x Bg5d2x Bc1d2x Qd8e7- Qg4e2- Ke8g8- Pf2f3- Nd7f6- Pc4c5- Pd6c5x Rf1b1- Bb7c8- Na4c5x Qe7d6- Bd2e3- Nf6h5- Ra1a2- Nh5f4- Be3f4x Pe5f4x Kg1h1- Rf8e8- Qe2d1- Bc8d7- Nc5d7x Qd6d7x Bd3f1- Re8e7- Ra2a3- Ra8e8- Ra3a2- Re7e5- Qd1b3- Re5g5- Ra2c2- Re8e5- Qb3c3- Rg5h5- Qc3c7x Qd7c7x Rc2c7x Rh5g5- Pd5d6- Re5d5- Pe4d5x Rg5d5x Pd6d7- Rd5d7x Rc7d7x Kg8h7- Bf1a6x Kh7g6- Pb4b5- Kg6f6- Pb5b6- Kf6e6- Pb6b7- Ke6d7x Qb7b8- Kd7e6- Rb1b6+ Ke6f5- Qb8c8+ Kf5g5- Qc8g4+ ,92,checkmate,1-0,"[31, 38, 44, 59, 62, 93, 96, 103, 100, 104, 122, 129, 138, 142, 130, 169, 195, 193, 211, 208, 209, 253, 250, 258, 277, 460, 521, 571, 578, 582, 572, 546, 550, 557, 542, 533, 532, 592, 576, 616, 589, 560, 563, 558, 546, 544, 543, 527, 516, 564, 553, 540, 539, 573, 541, 539, 515, 485, 484, 530, 555, 545, 550, 560, 559, 610, 616, 624, 630, 684, 720, 733, 774, 873, 974, 99989, 99991, 99991, 99992, 99993, 99994, 99994, 99995, 99996, 99997, 99997, 99998, 99998, 99999, 99999, 100000]",3.972972972972973,10.756756756756756
